"Date";"Region";"County";"Market";"Latitude";"Longitude";"Category";"Commodity";"Unit";"Priceflag";"PriceType";"Price";"Year"
"2020-01-15 00:00:00";"Coast";"Kilifi";"Kilifi";-3.6301;39.85113;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";107.0;2020
"2020-01-15 00:00:00";"Coast";"Mombasa";"Mombasa";-4.05;39.666667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";37.1;2020
"2020-01-15 00:00:00";"Coast";"Mombasa";"Mombasa";-4.05;39.666667;"pulses and nuts";"Beans (dry)";"90 KG";"actual";"Wholesale";8250.0;2020
"2020-01-15 00:00:00";"Eastern";"Kitui";"Kitui";-1.366667;38.016667;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";5925.0;2020
"2020-01-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";36.85;2020
"2020-01-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";5300.0;2020
"2020-01-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"oil and fats";"Oil (vegetable)";"L";"actual";"Retail";195.0;2020
"2020-01-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"pulses and nuts";"Beans (dry)";"90 KG";"actual";"Wholesale";8488.0;2020
"2020-01-15 00:00:00";"Rift Valley";"Baringo";"Marigat (Baringo)";0.4647;35.96007;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";124.0;2020
"2020-01-15 00:00:00";"Rift Valley";"Kajiado";"Kajiado";-1.84153;36.7913;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";91.0;2020
"2020-01-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";31.02;2020
"2020-01-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Potatoes (Irish)";"50 KG";"actual";"Wholesale";2500.0;2020
"2020-01-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";3556.25;2020
"2020-01-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"pulses and nuts";"Beans (dry)";"90 KG";"actual";"Wholesale";5281.25;2020
"2020-01-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Potatoes (Irish)";"50 KG";"actual";"Wholesale";1800.0;2020
"2020-02-15 00:00:00";"Coast";"Kilifi";"Kilifi";-3.6301;39.85113;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";103.5;2020
"2020-02-15 00:00:00";"Coast";"Mombasa";"Mombasa";-4.05;39.666667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";34.95;2020
"2020-02-15 00:00:00";"Eastern";"Kitui";"Kitui";-1.366667;38.016667;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";5100.0;2020
"2020-02-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";36.64;2020
"2020-02-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Potatoes (Irish)";"50 KG";"actual";"Wholesale";2300.0;2020
"2020-02-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";5300.0;2020
"2020-02-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"oil and fats";"Oil (vegetable)";"L";"actual";"Retail";198.0;2020
"2020-02-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"pulses and nuts";"Beans (dry)";"90 KG";"actual";"Wholesale";8770.0;2020
"2020-02-15 00:00:00";"Nyanza";"Kisumu";"Kisumu";-0.1;34.75;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";48.02;2020
"2020-02-15 00:00:00";"Rift Valley";"Kajiado";"Kajiado";-1.84153;36.7913;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";93.0;2020
"2020-02-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";31.02;2020
"2020-02-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Potatoes (Irish)";"50 KG";"actual";"Wholesale";2500.0;2020
"2020-02-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";3300.0;2020
"2020-02-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"pulses and nuts";"Beans (dry)";"90 KG";"actual";"Wholesale";7325.0;2020
"2020-02-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";34.33;2020
"2020-02-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Potatoes (Irish)";"50 KG";"actual";"Wholesale";1852.5;2020
"2020-02-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";5400.0;2020
"2020-03-15 00:00:00";"Coast";"Mombasa";"Mombasa";-4.05;39.666667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";31.38;2020
"2020-03-15 00:00:00";"Eastern";"Kitui";"Kitui";-1.366667;38.016667;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";3833.33;2020
"2020-03-15 00:00:00";"Eastern";"Kitui";"Kitui";-1.366667;38.016667;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";78.0;2020
"2020-03-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Potatoes (Irish)";"50 KG";"actual";"Wholesale";2733.33;2020
"2020-03-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";5300.0;2020
"2020-03-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"oil and fats";"Oil (vegetable)";"L";"actual";"Retail";195.0;2020
"2020-03-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"pulses and nuts";"Beans (dry)";"90 KG";"actual";"Wholesale";8350.0;2020
"2020-03-15 00:00:00";"Nyanza";"Kisumu";"Kisumu";-0.1;34.75;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";48.79;2020
"2020-03-15 00:00:00";"Rift Valley";"Kajiado";"Kajiado";-1.84153;36.7913;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";100.0;2020
"2020-03-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";31.31;2020
"2020-03-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Potatoes (Irish)";"50 KG";"actual";"Wholesale";2625.0;2020
"2020-03-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";2700.0;2020
"2020-03-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";31.42;2020
"2020-03-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Sorghum";"90 KG";"actual";"Wholesale";5400.0;2020
"2020-03-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"pulses and nuts";"Beans (dry)";"90 KG";"actual";"Wholesale";9900.0;2020
"2020-04-15 00:00:00";"Coast";"Kilifi";"Kilifi";-3.6301;39.85113;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";106.0;2020
"2020-04-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";34.66;2020
"2020-04-15 00:00:00";"Rift Valley";"Baringo";"Marigat (Baringo)";0.4647;35.96007;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";121.51;2020
"2020-04-15 00:00:00";"Rift Valley";"Kajiado";"Kajiado";-1.84153;36.7913;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";105.0;2020
"2020-04-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";37.55;2020
"2020-05-15 00:00:00";"Coast";"Kilifi";"Kilifi";-3.6301;39.85113;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";99.3;2020
"2020-05-15 00:00:00";"Eastern";"Kitui";"Kitui";-1.366667;38.016667;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";92.0;2020
"2020-05-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"oil and fats";"Oil (vegetable)";"L";"actual";"Retail";193.0;2020
"2020-05-15 00:00:00";"Rift Valley";"Baringo";"Marigat (Baringo)";0.4647;35.96007;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";125.2;2020
"2020-05-15 00:00:00";"Rift Valley";"Kajiado";"Kajiado";-1.84153;36.7913;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";104.0;2020
"2020-05-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";37.33;2020
"2020-06-15 00:00:00";"Rift Valley";"Baringo";"Marigat (Baringo)";0.4647;35.96007;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";131.9;2020
"2020-06-15 00:00:00";"Rift Valley";"Kajiado";"Kajiado";-1.84153;36.7913;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";107.0;2020
"2020-06-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";37.04;2020
"2020-06-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";34.89;2020
"2020-07-15 00:00:00";"Coast";"Kilifi";"Kilifi";-3.6301;39.85113;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";106.6;2020
"2020-07-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";31.96;2020
"2020-07-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"oil and fats";"Oil (vegetable)";"L";"actual";"Retail";180.0;2020
"2020-07-15 00:00:00";"Rift Valley";"Baringo";"Marigat (Baringo)";0.4647;35.96007;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";126.0;2020
"2020-07-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";32.81;2020
"2020-07-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";31.9;2020
"2020-08-15 00:00:00";"Coast";"Kilifi";"Kilifi";-3.6301;39.85113;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";106.4;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Maize flour";"KG";"actual";"Retail";62.0;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Potatoes (Irish)";"KG";"actual";"Retail";61.0;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Rice";"KG";"actual";"Retail";104.0;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Wheat flour";"KG";"actual";"Retail";62.0;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"meat, fish and eggs";"Meat (beef)";"KG";"actual";"Retail";431.0;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"meat, fish and eggs";"Meat (goat)";"KG";"actual";"Retail";533.17;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"miscellaneous food";"Sugar";"KG";"actual";"Retail";107.0;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";108.0;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"vegetables and fruits";"Bananas";"Unit";"actual";"Retail";8.0;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"vegetables and fruits";"Kale";"Bunch";"actual";"Retail";6.0;2020
"2020-08-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"vegetables and fruits";"Tomatoes";"KG";"actual";"Retail";58.0;2020
"2020-08-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";32.24;2020
"2020-08-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";31.25;2020
"2020-09-15 00:00:00";"Coast";"Kilifi";"Kilifi";-3.6301;39.85113;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";104.5;2020
"2020-09-15 00:00:00";"Eastern";"Kitui";"Kitui";-1.366667;38.016667;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";94.0;2020
"2020-09-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";33.17;2020
"2020-09-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"oil and fats";"Oil (vegetable)";"L";"actual";"Retail";143.63;2020
"2020-09-15 00:00:00";"Rift Valley";"Kajiado";"Kajiado";-1.84153;36.7913;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";101.0;2020
"2020-09-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";28.62;2020
"2020-09-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";28.88;2020
"2020-10-15 00:00:00";"Coast";"Kilifi";"Kilifi";-3.6301;39.85113;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";105.9;2020
"2020-10-15 00:00:00";"Eastern";"Kitui";"Kitui";-1.366667;38.016667;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";85.0;2020
"2020-10-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"oil and fats";"Oil (vegetable)";"L";"actual";"Retail";141.91;2020
"2020-10-15 00:00:00";"Rift Valley";"Baringo";"Marigat (Baringo)";0.4647;35.96007;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";114.0;2020
"2020-10-15 00:00:00";"Rift Valley";"Kajiado";"Kajiado";-1.84153;36.7913;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";102.0;2020
"2020-10-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";28.52;2020
"2020-10-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";23.98;2020
"2020-11-15 00:00:00";"Coast";"Kilifi";"Kilifi";-3.6301;39.85113;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";103.9;2020
"2020-11-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";33.77;2020
"2020-11-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"oil and fats";"Oil (vegetable)";"L";"actual";"Retail";147.57;2020
"2020-11-15 00:00:00";"Rift Valley";"Baringo";"Marigat (Baringo)";0.4647;35.96007;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";117.0;2020
"2020-11-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";25.42;2020
"2020-11-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";24.14;2020
"2020-12-15 00:00:00";"Coast";"Kilifi";"Kilifi";-3.6301;39.85113;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";106.3;2020
"2020-12-15 00:00:00";"Eastern";"Kitui";"Kitui";-1.366667;38.016667;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";94.0;2020
"2020-12-15 00:00:00";"Rift Valley";"Kajiado";"Kajiado";-1.84153;36.7913;"pulses and nuts";"Beans (dry)";"KG";"actual";"Retail";102.0;2020
"2020-12-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";26.88;2020
"2020-12-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";25.14;2020
"2021-01-15 00:00:00";"Central";"Nyeri";"Karatina (Nyeri)";-0.4817;37.1251;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";650.0;2021
"2021-01-15 00:00:00";"Coast";"Kwale";"Vanga (Kwale)";-4.65973;39.2167;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1000.0;2021
"2021-01-15 00:00:00";"Coast";"Mombasa";"Mombasa";-4.05;39.666667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";35.13;2021
"2021-01-15 00:00:00";"Eastern";"Kitui";"Kitui town (Kitui)";-1.35657;38.00825;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1250.0;2021
"2021-01-15 00:00:00";"Eastern";"Kitui";"Kitui town (Kitui)";-1.35657;38.00825;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";2578.0;2021
"2021-01-15 00:00:00";"Eastern";"Makueni";"Makueni";-1.80618;37.62137;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";2816.0;2021
"2021-01-15 00:00:00";"Nairobi";"Nairobi";"Kitengela (Kajiado)";-1.285515;36.8556;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";750.0;2021
"2021-01-15 00:00:00";"Nairobi";"Nairobi";"Kitengela (Kajiado)";-1.285515;36.8556;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";2240.0;2021
"2021-01-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";35.05;2021
"2021-01-15 00:00:00";"North Eastern";"Garissa";"Garissa town (Garissa)";-0.459682;39.64136;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1363.0;2021
"2021-01-15 00:00:00";"North Eastern";"Mandera";"Takaba (Mandera)";3.394616;40.225882;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";3120.0;2021
"2021-01-15 00:00:00";"Rift Valley";"Baringo";"Marigat town (Baringo)";0.469569;35.980663;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1250.0;2021
"2021-01-15 00:00:00";"Rift Valley";"Baringo";"Marigat town (Baringo)";0.469569;35.980663;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";2560.0;2021
"2021-01-15 00:00:00";"Rift Valley";"Kajiado";"Illbissil Food Market (Kajiado)";-2.09913;36.79296;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1125.0;2021
"2021-01-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";27.01;2021
"2021-01-15 00:00:00";"Rift Valley";"Nakuru";"Wakulima (Nakuru)";-0.303099;36.080026;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1334.0;2021
"2021-01-15 00:00:00";"Rift Valley";"Nakuru";"Wakulima (Nakuru)";-0.303099;36.080026;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";2976.0;2021
"2021-01-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";24.54;2021
"2021-01-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1007.0;2021
"2021-02-15 00:00:00";"Central";"Nyeri";"Karatina (Nyeri)";-0.4817;37.1251;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";900.0;2021
"2021-02-15 00:00:00";"Coast";"Mombasa";"Kongowea (Mombasa)";-4.05723;39.6626;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1838.0;2021
"2021-02-15 00:00:00";"Coast";"Mombasa";"Mombasa";-4.05;39.666667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";33.04;2021
"2021-02-15 00:00:00";"Eastern";"Kitui";"Kitui town (Kitui)";-1.35657;38.00825;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";2502.0;2021
"2021-02-15 00:00:00";"Eastern";"Machakos";"Tala Centre Market (Machakos)";-1.26703;37.32013;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";708.0;2021
"2021-02-15 00:00:00";"Nairobi";"Nairobi";"Kitengela (Kajiado)";-1.285515;36.8556;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";4240.0;2021
"2021-02-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";35.92;2021
"2021-02-15 00:00:00";"North Eastern";"Garissa";"Garissa town (Garissa)";-0.459682;39.64136;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1225.0;2021
"2021-02-15 00:00:00";"North Eastern";"Mandera";"Takaba (Mandera)";3.394616;40.225882;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";3840.0;2021
"2021-02-15 00:00:00";"Rift Valley";"Baringo";"Marigat town (Baringo)";0.469569;35.980663;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1550.0;2021
"2021-02-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";27.33;2021
"2021-02-15 00:00:00";"Rift Valley";"Nakuru";"Wakulima (Nakuru)";-0.303099;36.080026;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";3152.0;2021
"2021-02-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";25.01;2021
"2021-02-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";799.0;2021
"2021-02-15 00:00:00";"Rift Valley";"Uasin Gishu";"Eldoret town (Uasin Gishu)";0.516667;35.283333;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";3897.0;2021
"2021-02-15 00:00:00";"Rift Valley";"West Pokot";"Makutano (West Pokot)";1.253093;35.076653;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";1285.0;2021
"2021-02-15 00:00:00";"Rift Valley";"West Pokot";"Makutano (West Pokot)";1.253093;35.076653;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";2304.0;2021
"2021-03-15 00:00:00";"Central";"Nyeri";"Karatina (Nyeri)";-0.4817;37.1251;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";667.0;2021
"2021-03-15 00:00:00";"Coast";"Mombasa";"Kongowea (Mombasa)";-4.05723;39.6626;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";5941.0;2021
"2021-03-15 00:00:00";"Coast";"Mombasa";"Mombasa";-4.05;39.666667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";33.75;2021
"2021-03-15 00:00:00";"Eastern";"Machakos";"Tala Centre Market (Machakos)";-1.26703;37.32013;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";833.0;2021
"2021-03-15 00:00:00";"Eastern";"Machakos";"Tala Centre Market (Machakos)";-1.26703;37.32013;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";2738.0;2021
"2021-03-15 00:00:00";"Eastern";"Makueni";"Makueni";-1.80618;37.62137;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";1920.0;2021
"2021-03-15 00:00:00";"Eastern";"Makueni";"Wote town (Makueni)";-1.788;37.6333;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";1920.0;2021
"2021-03-15 00:00:00";"Eastern";"Meru South";"Kaanwa (Tharaka Nithi)";-0.3211866;37.71912;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";938.0;2021
"2021-03-15 00:00:00";"Eastern";"Meru South";"Kaanwa (Tharaka Nithi)";-0.3211866;37.71912;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";3136.0;2021
"2021-03-15 00:00:00";"Nairobi";"Nairobi";"Kangemi (Nairobi)";-1.269275;36.744238;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";3258.0;2021
"2021-03-15 00:00:00";"Nairobi";"Nairobi";"Kitengela (Kajiado)";-1.285515;36.8556;"vegetables and fruits";"Kale";"50 KG";"actual";"Wholesale";750.0;2021
"2021-03-15 00:00:00";"Nairobi";"Nairobi";"Nairobi";-1.283333;36.816667;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";35.95;2021
"2021-03-15 00:00:00";"Nyanza";"Kisumu";"Kibuye (Kisumu)";-0.0927162;34.7691;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";3804.0;2021
"2021-03-15 00:00:00";"Rift Valley";"Kajiado";"Illbissil Food Market (Kajiado)";-2.09913;36.79296;"vegetables and fruits";"Tomatoes";"64 KG";"actual";"Wholesale";2773.0;2021
"2021-03-15 00:00:00";"Rift Valley";"Nakuru";"Nakuru";-0.28296;36.0744;"cereals and tubers";"Maize";"KG";"actual";"Wholesale";27.62;2021
